"name"	"longitude"	"latitude"	"subspecies"
"Geococcyx californianus (Lesson, 1829)"	-117.842585	33.660846	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.055403	32.266091	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.638819	35.194279	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.842365	33.661743	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.842494	33.660502	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.460028	33.786194	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.460083	33.78625	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-101.086632	34.471508	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.821695	32.309472	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-99.149152	26.582194	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.554797	33.809558	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.857176	33.583151	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.376722	35.093931	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.374456	33.722245	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-96.404762	30.592042	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.673552	35.085512	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.407407	35.777913	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.607353	31.814533	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-101.061719	25.308819	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-96.021691	32.729889	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.840504	33.661056	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-115.009811	36.094257	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.037597	34.127667	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-103.611067	29.16658	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-118.813246	34.22418	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-114.917979	36.114893	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-112.078274	33.644388	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.253872	36.721846	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-98.377529	29.581308	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-98.708856	29.78287	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-115.024811	36.101093	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-118.271557	34.108742	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.359084	31.881584	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.536128	33.801803	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.332636	31.920857	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.477916	33.45699	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-98.742386	29.788786	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.331261	33.753235	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-99.80305	20.685188	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-121.207235	36.823447	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.408723	33.671509	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-113.530352	37.094763	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-112.073425	33.732917	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.933776	32.358185	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.992742	32.20988	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-103.300545	29.270188	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-100.694062	20.172002	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.53473	36.383654	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.943136	33.033157	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-98.137026	27.889576	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.762586	33.784702	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-102.188719	21.971	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.617285	35.104921	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.00173	32.104032	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.724788	33.547344	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.810995	32.315745	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.98327	32.456178	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.486345	31.743867	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.515976	31.913637	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-118.865309	35.44004	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.412639	35.007667	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-100.998546	25.113295	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.475066	32.652647	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-115.001392	36.078021	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.881234	31.912022	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.531186	33.953096	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.908455	32.273415	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-102.952217	29.177612	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-102.963182	29.184744	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-101.00629	25.073206	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-103.160818	29.387668	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.997456	33.097263	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-98.499855	29.310956	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-114.764855	32.498642	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.765751	33.781516	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-112.154636	33.737323	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.810695	32.313002	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.319688	34.140584	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.985919	33.36289	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-96.984983	29.58968	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.77517	30.266028	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.556874	35.329885	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.765512	33.782117	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-101.052311	34.422287	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-114.998828	36.081284	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-114.702911	33.362005	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-101.677001	34.973908	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.64363	33.948702	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.153404	34.09854	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-113.653472	37.2135	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.766952	33.236589	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.918272	32.232022	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-98.382587	26.175372	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.987522	32.2133	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-114.602619	32.717808	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-102.955886	29.180301	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-103.05188	25.816928	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.580222	33.424375	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.681202	35.129282	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-96.817588	30.658025	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.545292	33.830296	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.564401	31.8218	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-105.411288	38.23261	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.314368	34.129093	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.733938	32.281342	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-103.671266	25.504623	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.001044	32.72863	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.748088	31.549056	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-115.022304	36.100513	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.356781	33.26006	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.983392	32.453963	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-101.403826	26.939034	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-95.218322	32.221938	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-99.071359	28.944772	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.619399	35.105323	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.446854	30.271123	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.352967	33.773592	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.353202	33.773355	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.415823	33.268007	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-98.380528	26.183669	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-115.001078	36.076969	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.237934	33.682319	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.38868	33.240842	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-103.164028	29.28218	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.315746	33.248622	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-104.859006	38.307333	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.365203	33.690267	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.498795	33.911603	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.889069	32.23407	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.388533	33.240892	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.677028	33.30715	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.909647	32.436433	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.09456	32.483336	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.768364	32.292447	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-102.95417	29.179128	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.706858	33.290183	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-114.909986	36.123741	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.388489	33.240914	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.388231	33.240639	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-112.339987	34.642623	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.021848	32.278122	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.021612	32.278163	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.38897	33.240937	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-115.015839	36.098714	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-119.670538	37.020639	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.9446	32.247414	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.981063	32.210225	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.388585	33.240898	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.406101	33.257318	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.00878	32.106964	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.450154	18.840507	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-99.803791	20.685253	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.853776	33.467662	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-102.796671	23.19847	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.870505	30.184288	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.619399	35.08	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-103.552185	37.977917	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-103.489613	37.97133	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-96.657839	32.967008	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.764428	33.238455	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.916297	30.222705	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-113.442213	37.165275	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.105884	31.409215	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.539538	35.132911	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.837645	33.600737	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.573174	35.535583	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.829472	32.218562	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-113.621475	37.195358	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.998067	31.922502	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.054169	34.135505	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.224838	31.55256	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-112.308987	27.064494	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.36765	33.763481	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-98.844812	29.540383	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.356967	31.878952	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-112.013472	34.729683	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.95852	32.709697	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-102.937867	29.188647	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.272422	31.508867	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.00055	32.168647	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.340417	31.923195	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-114.422537	32.685099	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.355483	31.87901	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-115.001747	36.079933	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.463858	31.086097	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.602803	35.139598	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.040771	32.841518	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.289321	33.653829	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-112.07164	33.419891	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-121.083216	37.042209	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.434927	33.824923	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.944162	33.511528	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.619705	35.152217	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.353295	33.773463	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.904673	31.415002	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.39782	33.799117	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.40541	33.258252	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.985919	33.36289	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.840428	33.661216	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.840428	33.661216	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.907855	32.426766	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.568295	35.103252	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.4069	33.258979	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-94.797493	32.012036	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.375012	33.255872	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.445516	35.085726	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.272163	35.9772	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-100.208674	25.835603	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.822312	32.309928	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-100.53735	28.859211	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-98.713221	29.783183	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-98.052779	30.207993	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-100.796654	25.337477	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.734349	31.554388	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-103.301608	29.270345	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.083794	33.052856	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.620137	35.103205	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.020902	33.144522	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.82823	33.641255	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.350174	26.215206	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.439033	33.604645	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.244483	33.752687	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-98.155372	30.661484	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-96.787975	33.725557	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-102.954588	29.180088	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-96.236755	32.370552	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.04266	32.839147	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-96.237422	32.37015	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.761456	33.779505	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.973685	32.292365	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.948823	32.243652	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.13061	34.02563	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-101.002522	25.342947	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-101.156457	25.285633	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.80503	32.31057	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-102.955474	29.179242	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.104339	32.353863	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.601746	35.080414	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.842311	35.736563	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.623205	35.101614	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-115.25136	36.321039	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.764062	33.778242	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-103.615783	29.321822	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.02769	32.279113	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.02007	34.000527	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.826056	30.273383	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-97.772254	26.787626	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.741417	32.315725	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-111.008323	32.105892	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-110.818729	32.314168	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.87492	33.795555	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-112.335708	34.637962	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-98.381874	26.178138	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-98.252291	28.47147	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-95.67509	30.496094	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-116.063763	33.991564	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-112.493691	26.991873	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.886301	33.654548	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.891097	33.804495	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.650422	35.084386	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-106.68332	35.129637	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-114.653267	30.273517	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-117.544862	33.565892	"unknown"
"Geococcyx californianus (Lesson, 1829)"	-103.301944	29.276389	"unknown"
