"name"	"longitude"	"latitude"	"subspecies"	"californianus"	"velox"	"numSubsppGroups"	"assigned"
"Geococcyx californianus (Lesson, 1829)"	-117.13	33.76	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-97.42	31.55	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.5	33.91	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-118.83	34.3	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-96.37	30.57	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-110.97	32.29	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-106.76	34.55	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-103.42	29.29	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-106.45	35.02	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-106.74	32.34	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-102.92	29.2	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-117.01	33	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.2	33.68	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-99.07	21.94	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.06	32.27	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.46	33.79	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-101.09	34.47	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-99.15	26.58	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.55	33.81	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-117.86	33.58	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-106.38	35.09	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.37	33.72	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-96.4	30.59	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-106.67	35.09	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-117.41	35.78	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-116.61	31.81	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-101.06	25.31	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-96.02	32.73	"unknown"	0	0	0	"none"
