"name"	"longitude"	"latitude"	"subspecies"	"californianus"	"numSubsppGroups"	"assigned"
"Geococcyx velox (Wagner, 1836)"	-104.34	19.83	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.68	16.95	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-100.92	19.5	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.19	16.69	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.31	19.66	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.85	19.41	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.96	16.76	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.1	16.84	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.94	16.75	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.52	14.3	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.9	13.44	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.89	14.32	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-109.45	28.54	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.49	15.33	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-110.26	29.1	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.19	16.33	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.71	21.28	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.19	15.91	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.69	21.48	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.55	21	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.61	14.5	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.08	16.73	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.83	14.55	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-108.98	27.02	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-108.95	27.02	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88	14.49	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.23	14.74	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.33	18.75	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.63	21.27	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.14	14.76	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-108.91	27.01	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.23	14.73	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-108.9	26.97	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.51	17.08	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.63	17	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.89	20.75	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-98.84	19	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.9	21.32	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.47	15.36	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.29	18.82	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.29	14.71	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.43	19.53	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.54	14.42	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.29	14.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.62	14.5	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-101.07	19.68	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.88	17.84	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.73	14.59	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.43	19.68	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.08	21.56	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.74	15.1	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95.32	16.38	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.37	15.26	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-97.3	17.44	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95.03	16.73	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.99	16.71	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.41	18.51	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.32	21.66	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.47	20.62	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.67	21.04	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.09	14.01	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.96	14.41	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.28	14.02	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.36	13.24	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.62	21.04	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.47	17.03	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-109.39	28.93	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.63	19.44	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.3	13.17	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.79	16.69	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.31	19.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.11	16.92	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-85.71	12.89	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-98.15	17.63	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.58	14.45	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.03	14.91	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-98.16	17.63	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.8	14.48	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.15	20.01	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.69	17.11	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.67	19.42	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.28	16.87	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.62	14.53	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.51	17.09	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.68	15.05	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.09	14.91	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.55	18.34	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.92	21.36	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.63	14.34	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.04	20.35	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.62	16.46	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.28	21.07	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.03	20.34	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.85	16.88	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.21	15.18	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.81	19.21	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.18	20.21	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.82	19.4	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.8	21.15	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.79	14.52	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.48	15.23	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.5	15.23	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.8	15.91	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.61	16.71	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.77	16.43	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.29	14.69	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.08	16.83	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.6	14.37	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-97.92	18.78	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.3	14.2	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.53	14.65	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95.3	16.29	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.93	15.46	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.86	13.94	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.31	15.12	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.45	17.3	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.65	13.28	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.01	14.37	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.88	21.4	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.83	20.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.9	21.36	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.76	17.05	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-108.75	27.09	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.49	20.9	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.57	14.59	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.56	14.72	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.1	18.95	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.29	23.17	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.54	15	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.46	15.28	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.81	20.56	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.81	20.99	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.56	20.81	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.69	18.01	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.18	16.18	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.6	20.83	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.51	21.2	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.73	15.07	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.96	16.43	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.14	13.91	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.27	18.94	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.22	14.74	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.58	16.03	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.58	14.54	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-105.87	23.59	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-105.86	23.58	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.48	23.32	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.33	20.54	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.56	13.52	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.06	13.24	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95.46	16.74	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95.42	16.74	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.06	14.07	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.56	20.82	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.6	14.54	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.95	21.07	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.13	16.68	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.22	14.02	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.21	14.04	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.25	14.03	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.27	14.66	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.81	21.18	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.19	16.19	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.33	21.22	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.42	23.3	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.04	14.1	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.74	15.3	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-98.39	18.69	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.25	13.95	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.59	20.79	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.95	16.49	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.42	14.54	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.93	21.34	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.25	20.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.16	14.16	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.19	20.68	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.34	21.21	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-85.22	11.99	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.87	16.52	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.54	19.18	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.11	18.76	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.32	15.09	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.98	14.21	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.66	21.16	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.16	14.62	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.65	14.98	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-105.83	23.46	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.47	15.33	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.76	13.31	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.59	16.78	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.09	21	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.83	20.51	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.55	13.43	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.14	14.52	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-95.16	16.49	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.28	16.82	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.45	20.27	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.93	13.87	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.24	13.26	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.31	13.16	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.51	17.47	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-101.45	19.81	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.68	14.35	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.66	14.87	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.17	14.61	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-105.93	23.41	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-107.61	25.03	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.1	18.11	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-97.81	17.66	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.51	19.53	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.72	20.96	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.83	16.88	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.63	19.72	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.85	16.76	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.1	14.02	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.59	14.54	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.93	16.92	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.47	15.32	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-105.06	20.79	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.9	16.52	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.32	14.87	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.84	15.37	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.06	14.88	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.52	14.51	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.48	14.89	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.76	14.61	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.73	21.21	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.72	21.21	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.28	13.22	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.6	19.54	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.24	15.22	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.15	19.83	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.39	14.14	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.66	17.97	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-100.21	17.42	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.16	16.1	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.76	17.15	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.23	16.02	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-98.96	19.08	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.17	20.65	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.22	16.01	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.22	16.02	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.46	18.88	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.85	14.05	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.69	21.28	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.29	20.37	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.68	16.11	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.15	14.87	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.63	14.54	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.74	16.6	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.67	14.78	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.35	18.82	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.17	20.05	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.3	13.27	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.4	14.14	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.15	14.65	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.52	20.88	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.76	14.59	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-108.72	27.12	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.03	13.97	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-101.45	19.19	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.69	14.33	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.99	14.29	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.73	20.49	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.24	16.69	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.84	20.69	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.8	16.54	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.5	15.33	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.51	15.37	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.91	21.17	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.09	19.37	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.66	15.27	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.66	16.97	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.57	19.61	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-93.29	16.83	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-97.23	16.45	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.35	23.63	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.36	23.64	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.34	23.63	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.27	20.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-86.88	13.95	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.86	16.7	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-94.73	16.58	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.7	14.45	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-96.69	17.01	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-108.52	26.01	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.6	14.47	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-103.43	20.36	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-89.59	20.87	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-92.86	16.58	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-97.49	18.28	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-104.78	20.73	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-105.85	23.45	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-106.62	23.48	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.87	15.74	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.84	15.77	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-90.71	14.56	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-99.29	18.81	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-87.19	14	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.64	14.88	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-91.22	14.6	"velox"	1	1	"californianus"
"Geococcyx velox (Wagner, 1836)"	-88.64	14.53	"velox"	1	1	"californianus"
