"name"	"longitude"	"latitude"	"prov"	"date"	"key"	"subspecies"
"Vireo bellii pusillus Coues, 1866"	"-118.85094"	"34.307645"	"gbif"	2023-05-09	"4116078604"	"unknown"
"Vireo bellii Audubon, 1844"	"-89.570161"	"36.109138"	"gbif"	2023-05-09	"4116053083"	"unknown"
"Vireo bellii Audubon, 1844"	"-117.917371"	"33.895617"	"gbif"	2023-05-10	"4126823163"	"unknown"
"Vireo bellii Audubon, 1844"	"-116.572049"	"34.051281"	"gbif"	2023-05-08	"4116536626"	"unknown"
"Vireo bellii Audubon, 1844"	"-110.805374"	"31.506117"	"gbif"	2023-05-07	"4116430127"	"unknown"
"Vireo bellii pusillus Coues, 1866"	"-117.341933"	"33.224201"	"gbif"	2023-05-11	"4116192373"	"unknown"
"Vireo bellii pusillus Coues, 1866"	"-117.386639"	"33.36549"	"gbif"	2023-05-11	"4116542053"	"unknown"
"Vireo bellii Audubon, 1844"	"-104.01923"	"29.866788"	"gbif"	2023-05-08	"4116545681"	"unknown"
"Vireo bellii pusillus Coues, 1866"	"-117.246272"	"33.315464"	"gbif"	2023-05-12	"4116213333"	"unknown"
"Vireo bellii Audubon, 1844"	"-95.837689"	"35.793288"	"gbif"	2023-05-11	"4116352861"	"unknown"
"Vireo bellii Audubon, 1844"	"-95.837689"	"35.793288"	"gbif"	2023-05-11	"4116136983"	"unknown"
"Vireo bellii Audubon, 1844"	"-109.130651"	"31.911097"	"gbif"	2023-05-12	"4116224845"	"unknown"
"Vireo bellii Audubon, 1844"	"-111.160043"	"33.279243"	"gbif"	2023-05-13	"4116609727"	"unknown"
"Vireo bellii Audubon, 1844"	"-84.513717"	"39.351754"	"gbif"	2023-05-08	"4129739439"	"unknown"
"Vireo bellii Audubon, 1844"	"-99.430302"	"27.534355"	"gbif"	2023-05-16	"4129729621"	"unknown"
"Vireo bellii Audubon, 1844"	"-92.430519"	"38.846328"	"gbif"	2023-05-17	"4129880567"	"unknown"
"Vireo bellii Audubon, 1844"	"-110.91378"	"32.313313"	"gbif"	2023-05-08	"4121109964"	"unknown"
"Vireo bellii Audubon, 1844"	"-98.128234"	"30.367041"	"gbif"	2023-05-16	"4171373736"	"unknown"
"Vireo bellii Audubon, 1844"	"-117.917337"	"33.895769"	"gbif"	2023-05-17	"4120912021"	"unknown"
