"name"	"longitude"	"latitude"	"subspecies"	"affinis"	"sandiegensis"	"numSubsppGroups"	"assigned"
"Campylorhynchus brunneicapillus"	-116.0408593014	34.1285128261	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.4487144922	34.2045156772	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.6189716667	34.8053666667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3153619333	34.1376014505	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0374497886	34.1288041928	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0382523165	34.1288552841	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3748966667	34.1803816667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.0442373509	35.0303370574	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.50338667	34.41969667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.8905365561	35.3722164669	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3746783333	34.1805266667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.37492	34.1805283333	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.6194590897	34.8068980483	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.2359564249	34.1284852575	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.2259089182	34.1445689359	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.2162927517	34.1759266347	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3765869931	34.136727473	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.39889	35.03889	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.2035964371	34.3023499398	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.4473281386	34.2449985033	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.5533198648	34.1978273276	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.5586298004	34.1980450831	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0617055	34.15623883	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-117.62564	34.41743	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3166912273	34.135433612	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3155806	34.1339194	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0374334294	34.128266716	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0407225624	34.1285045265	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3127104938	34.1344989445	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3116759	34.1347895	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0386055	34.12851667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0497941903	34.1287214473	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.54706667	34.17185333	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.3941410559	35.0479779159	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.61350333	34.804145	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.9100930548	34.7454238968	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0490532671	34.129183664	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-115.854	35.167	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0579670197	34.1309946608	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3155838	34.1339261	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.377729	34.166076	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.2970518374	34.1555040703	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.4396180685	34.129482504	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.0381	34.1288111667	"unknown"	0	1	1	"sandiegensis"
"Campylorhynchus brunneicapillus"	-116.3993389483	34.1860088716	"unknown"	0	1	1	"sandiegensis"
