"name"	"longitude"	"latitude"	"subspecies"	"adusta"	"kenaiensis"	"numSubsppGroups"	"assigned"
"Melospiza melodia heermanni"	-120.47	37.31	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.69	39	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.71	37.91	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.27	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.34	37.94	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia ssp."	-122.27	37.32	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.6	36.07	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia ssp."	-122.55	37.83	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.19	37.82	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.87	38.05	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.73	37.93	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-119.72	36.99	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.68	37.91	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.24	38.89	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.04	38.36	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.92	38.37	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-123.18	38.53	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-123.53	38.77	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.06	37.6	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-120.11	37.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia merrilli"	-120.64	38.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-120.64	38.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-120.33	36.78	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-120.11	37.76	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.01	36.13	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-121.03	36.13	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.02	36.12	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.99	37.4	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.16	37.44	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.89	36.33	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-119.8	38.78	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.03	38.24	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-121.97	38.15	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia merrilli"	-120.11	37.76	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia montana"	-121.97	38.15	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.53	38.42	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.22	37.39	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.52	38.41	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia merrilli"	-122.87	38.62	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.44	37.65	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula ?"	-122.32	37.56	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.21	37.79	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii ?"	-122.27	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.21	37.81	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.4	37.79	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.39	37.93	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.27	37.33	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula ?"	-122.16	37.74	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia merrilli"	-122.47	38.5	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.91	37.34	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.18	37.42	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.37	37.75	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-121.97	37.42	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.31	37.79	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia morphna"	-122.37	38.25	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-121.92	37.43	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.29	37.87	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-121.7	38.04	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia heermanni"	-120.41	36.83	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.46	38.57	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.23	37.88	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia maxillaris"	-122.08	38.02	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia pusillula"	-122.32	37.9	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.23	38.07	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia samuelis"	-122.31	38.12	"unknown"	0	1	1	"kenaiensis"
"Melospiza melodia gouldii"	-122.25	37.85	"unknown"	0	1	1	"kenaiensis"
