"name"	"longitude"	"latitude"	"subspecies"	"coloradense"	"numSubsppGroups"	"assigned"
"Toxostoma crissale Henry, 1858"	-114.47067	32.820507	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.06949	31.34357	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.0234	31.3662	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.480865	35.09894	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.35267	31.472704	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.05975	31.878931	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.40461	32.645905	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.12785	35.648502	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.76921	33.403294	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.784744	35.064014	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.54612	29.33328	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.45223	33.947422	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.30564	29.274677	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.26466	31.52607	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.382454	31.344463	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.40428	37.223347	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.1866	31.7198	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.1116	36.06794	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.443726	32.16358	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.44064	32.16911	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.49775	34.99254	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.161446	29.54817	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.43524	35.131176	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.83249	37.070557	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.79991	36.944157	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.622574	32.02702	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.09923	34.229103	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.56177	37.08678	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.26962	31.402443	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.08198	37.16748	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.03437	31.7706	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.16155	35.070236	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.03003	31.908567	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.57901	36.69166	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.52882	31.789999	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.84704	32.2636	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.425934	34.582233	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-101.893105	31.907072	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.978966	32.44825	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.73409	32.199585	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.128204	31.91961	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.88819	35.772964	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.1118	36.625305	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.108894	31.899904	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.23093	32.738	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-116.22355	35.835983	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-116.26512	35.974323	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.05078	34.271366	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.48797	35.10441	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.39923	37.26992	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.52241	34.751266	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.93724	31.565184	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.49854	36.16126	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.93508	31.577595	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.13685	31.912777	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.94426	37.167515	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.314285	29.275412	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.61822	32.727783	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.21919	32.683453	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.854485	34.918766	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.41937	35.877865	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.700905	37.191605	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.547676	34.6158	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.19461	34.919884	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.534546	33.67103	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.305336	29.275457	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.77354	33.381126	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.80084	34.877136	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.69431	33.38487	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.30397	29.241735	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.6117	37.14354	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.81283	32.241837	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.00225	36.07522	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.97391	33.113132	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.18579	31.932653	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.52601	34.462624	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.14431	31.914465	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-102.93283	30.686317	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.53645	34.59425	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.911354	30.805773	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.06796	31.882053	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.06039	31.877504	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.52225	34.75127	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.24578	31.444181	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.91578	34.73213	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.12788	31.91822	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.84696	35.94557	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.24216	31.40302	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.27655	32.66885	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.87795	31.773935	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.12691	31.913946	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.8854	32.31314	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.01829	29.253067	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-100.60966	25.402927	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.30448	34.18731	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.73221	34.78485	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.70036	32.326416	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.687355	34.499146	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.12692	31.913908	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.318306	31.7114	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.156555	31.968218	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.93698	30.372297	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.75691	32.598328	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.1922	31.946259	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.64064	31.828323	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.62464	37.03312	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.08639	32.715412	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.54486	31.819984	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.03288	33.30223	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-101.58285	30.584948	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.61361	32.731205	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.47794	35.09906	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.34144	34.95429	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.656975	35.045113	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.01916	29.866581	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.48373	33.948456	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-116.302345	36.402355	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.560905	33.690746	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-116.02624	36.4573	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.521675	34.752224	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.814995	34.8545	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.70558	37.185623	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.43203	34.952854	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.38033	32.564453	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.90728	31.60946	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.11063	37.248947	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.70249	35.3884	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.43952	35.001728	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.07085	33.499176	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.21386	34.468853	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.760635	31.539013	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.49443	36.154816	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.50301	35.139843	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.985916	31.485106	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.12367	37.29454	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.08074	32.193554	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.841606	32.25919	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.82734	37.06508	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.7982	32.22786	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.431816	34.95319	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.97713	36.219757	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-100.76221	25.49233	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.385735	34.549576	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.478325	34.578186	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.816376	33.910053	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.61607	29.32072	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.760704	31.075903	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.73319	31.076082	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.716034	31.075974	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.61124	31.125813	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.60136	31.13522	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.60055	31.150621	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.98932	33.34884	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.704285	33.378937	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.73167	37.037613	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.552864	31.004631	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.92623	32.890217	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.809166	34.030212	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.05961	31.879051	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.37996	32.565056	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.47775	31.61853	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.25173	35.520775	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.86667	35.0625	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.47978	36.173817	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.14211	31.548304	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.999211	36.0771	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.720305	35.146486	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-102.964478	29.183703	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.135635	29.271288	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.68562	36.69078	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.026634	31.8766	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.145004	32.708687	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.93564	36.139313	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.32646	29.542736	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.7204	34.64883	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.77607	32.70696	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.470474	34.583145	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.1781	29.305561	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.697365	33.30157	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.128685	31.915224	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-116.3506	36.477856	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.37709	31.621138	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.24167	32.5031	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.28763	37.20533	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.81814	33.577446	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.81995	31.860783	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.2963	31.985	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.1585	31.90573	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.86385	34.833466	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.79915	36.048626	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.81942	31.863806	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.32523	36.615166	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.14881	31.910425	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.98085	36.481934	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.65706	32.54275	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-104.2457	32.49404	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-101.0649	25.071856	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.10678	31.408813	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.10406	31.376461	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.98796	33.528866	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.15468	31.91574	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.85926	32.775146	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.85695	32.782524	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.077995	31.472778	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.82065	33.93524	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.21059	34.467693	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.81947	31.857681	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.80116	34.85287	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.91397	32.324512	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-100.627045	25.46234	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.773895	32.678783	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.505295	34.654003	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.09895	31.547472	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.47612	32.139	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.66405	32.538506	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.583244	36.273117	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.62881	37.02961	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.84092	34.577457	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-113.62878	37.02949	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.77626	32.54933	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.85718	32.794975	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.82893	32.276783	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.78354	35.31912	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-107.09528	32.65427	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.53057	31.876303	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.539696	34.392227	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.02301	36.100975	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.095566	35.201187	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.47418	32.862125	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.2973	31.759588	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.30097	31.763227	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.96912	33.797153	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.98174	32.32685	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.30485	33.38258	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.78001	34.85575	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.30326	33.38426	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.30494	33.38386	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.718285	35.034058	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.56138	32.37003	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.42877	31.566832	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.83527	34.390488	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.122604	32.80744	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.74991	31.94936	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.40316	35.155804	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.41155	31.558256	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.14867	31.910536	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.932045	32.313755	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.88637	31.78357	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.7948	33.090935	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-100.733215	25.323927	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.486855	34.593678	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-100.62624	25.09218	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.76173	32.690323	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.37112	33.710407	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.50876	31.59189	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.3334	31.817398	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-108.84096	32.65367	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.55272	36.27002	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.63031	34.274254	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.68737	35.189243	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.761505	32.68457	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.76044	32.565315	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.35356	31.952827	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.02709	32.285976	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.0319	32.282425	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.00811	32.30205	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.039185	32.27523	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.04201	32.26811	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.12809	34.544434	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.76472	34.791973	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.04268	32.26068	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.047905	32.25499	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.05037	32.25208	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.061104	32.22305	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.059135	33.5356	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.05892	33.5352	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.07446	32.217426	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.08535	31.357744	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.83274	32.65453	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.85596	31.758669	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.32629	32.409252	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.95636	31.464417	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.562202	31.821407	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.420047	36.146241	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.637602	32.731114	"unknown"	0	0	"none"
"Toxostoma crissale crissale"	-109.273	31.34	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.33046	32.409966	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.70196	33.543457	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.19304	31.584362	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.07203	36.64509	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.14441	34.53727	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.8538	34.914883	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.770775	34.76758	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-115.557816	36.27084	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.91228	31.113325	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.69735	33.29812	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.54853	34.602306	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.45281	32.15291	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.07577	31.887074	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-100.62999	25.09273	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.05163	34.67899	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.048164	31.500465	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.43241	31.858288	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.81948	34.869694	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-100.83467	25.31606	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-110.71256	32.54161	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.52224	31.754726	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-114.62722	32.72924	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-103.280495	29.35504	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.3256	31.816763	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.139915	31.916214	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-109.12934	31.913235	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-112.2799	33.73807	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.77295	34.674065	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-105.91595	32.746426	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-111.82005	34.810406	"unknown"	0	0	"none"
"Toxostoma crissale Henry, 1858"	-106.48665	35.32149	"unknown"	0	0	"none"
