"name"	"longitude"	"latitude"	"subspecies"	"celsum"	"curvirostre"	"numSubsppGroups"	"assigned"
"Toxostoma curvirostre"	-98.97	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.01	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.08	18.99	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.59	18.97	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.12	19.42	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.18	19.9	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.52	18.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.02	19.59	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.27	20.18	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.95	19.6	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.12	19.49	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.98	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.11	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.46	18.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.53	19.5	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.2	19.42	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.62	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.82	20.15	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.09	19.3	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.89	19.41	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-100.1	19.19	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.44	18.91	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.05	19.6	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99	19.7	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.92	18.59	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.7	20.1	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.74	18.4	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.22	19.25	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.34	18.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.3	19.04	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.71	20.09	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.62	18.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.87	19.42	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.61	18.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.77	20.12	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.81	20.14	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.81	20.13	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.89	19.49	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.44	20.21	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.44	20.22	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.87	19.51	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.88	18.95	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.08	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.06	19.43	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.96	18.95	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.1	19.4	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.71	19.99	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.01	19.59	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.12	19.38	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.04	19.75	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.19	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.21	19.41	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.19	19.42	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.84	19.69	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.8	20.14	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.48	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.26	19.05	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.2	19.43	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.29	18.67	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.16	19.35	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.78	19.79	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.25	19.4	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-100.13	19.52	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.09	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.2	18.89	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.24	20.02	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.38	20.07	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.76	20.1	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.48	18.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.02	19.67	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.2	19.27	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.18	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.21	18.97	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.27	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.12	19.9	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.13	19.9	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.12	19.87	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.27	19.36	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.22	19.65	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.1	19.3	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.7	18.22	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.23	19.47	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.53	19.26	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.17	19.9	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.19	19.91	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.08	19.49	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.25	19.02	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.06	19.24	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.99	18.96	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.98	19.72	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.99	19.36	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.05	19.29	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97	17.92	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.74	20.1	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.98	19.56	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.61	18.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.07	19.6	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.28	19.72	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-100.14	19.21	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.21	18.85	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.35	19.07	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.91	19.3	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.13	19.62	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.63	19.36	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.18	19.38	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.88	19.51	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.03	19.39	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.12	19.56	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.9	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-100.08	19.74	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.11	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.04	19.57	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.25	19.62	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.95	19.58	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.95	18.82	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.02	19.35	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.12	19.35	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.31	19.04	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.17	19.22	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.28	19.16	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.3	19.2	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.26	19.17	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.06	19.61	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.09	19.77	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.1	19.61	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.12	19.5	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.11	19.51	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.11	19.49	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.03	19.67	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99	19.78	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.11	19.61	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.19	19.53	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.32	18.91	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.12	19.78	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-100.6	20.1	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.09	19.87	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.89	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.15	19.35	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.21	19.77	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-100.63	20.03	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-100.6	20.11	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.53	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.63	18.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.35	19.06	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.16	19.89	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.1	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.34	20.05	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.89	19.46	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.2	19.29	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.51	19.63	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.09	19.29	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.94	19.35	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.2	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.8	19.11	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.55	19.25	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.81	18.88	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.12	19.51	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.16	19.41	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.96	19.21	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.52	18.59	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.22	19.48	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.21	19.3	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.94	18.85	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.19	19.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.12	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.22	18.87	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.11	19.5	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.07	19.59	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.52	18.6	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.19	19.47	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.51	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.17	19.41	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.47	18.94	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.34	20.09	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.11	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.23	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.5	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.12	19.61	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.08	19.11	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.03	19.37	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.98	19.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.72	20.06	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.36	17.61	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.2	18.88	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.2	19.61	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.85	19.69	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.1	19.29	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.79	20.02	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.07	19.29	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.37	17.87	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.11	19.53	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.11	19.27	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-100.02	19.26	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.07	19.48	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.2	19.69	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.69	19.28	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.12	19.28	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.36	19.63	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.24	19.56	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.9	19.85	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.75	19.36	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-100.11	19.15	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.23	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.9	19.29	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.2	19.5	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.06	19.37	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.31	18.72	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.11	19.87	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.4	20.2	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.4	18.17	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.02	19.26	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.26	19.72	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-100.14	19.2	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.16	19.65	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.26	19.71	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.49	18.04	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.18	19.48	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.99	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.18	19.13	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.18	18.85	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.53	19.08	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.43	18.19	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-100.64	20.07	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.19	18.88	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.17	19.39	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.16	19.62	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.1	19.09	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.16	19.27	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.39	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.28	19.4	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.22	19.72	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.59	19.27	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.72	20.03	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.15	19.26	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-96.96	17.76	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.21	19.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.4	19.41	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.22	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.11	19.91	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.62	20.2	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.74	20.08	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.31	19.37	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.31	19.7	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.4	18.47	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.86	19.16	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.02	19.34	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.41	18.46	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.03	19.25	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.75	20.18	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.02	19.43	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.15	19.88	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.15	19.89	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.15	19.41	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.32	18.27	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.21	19.46	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.18	19.44	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.26	18.99	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.09	19.76	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.01	19.66	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.3	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.44	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.19	18.93	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.95	18.83	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.25	18.97	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.12	19.89	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.13	19.89	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.18	19.29	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.49	19.42	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.1	20.01	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.24	20.01	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.35	20.04	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.22	19.99	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.39	19.38	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.99	19.26	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.67	20.09	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.87	19.62	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.86	19.61	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.06	19.46	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.94	18.82	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.26	19.06	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.26	19.07	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.86	19.6	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-97.42	17.55	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.22	19.43	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.78	20.07	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.3	19.22	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.21	19.56	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.02	19.4	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.2	19.47	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.22	19.79	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.18	19.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.35	19.74	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.83	19.75	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.11	19.3	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.13	19.29	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.42	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.18	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.71	19.88	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.23	19.62	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.78	20.03	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.21	19.43	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.19	19.5	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.09	20.01	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.04	19.46	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.27	19.32	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.17	19.43	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.8	20	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.09	19.31	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.06	19.49	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.24	19.48	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.31	18.94	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.04	19.27	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.19	19.52	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.15	19.33	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.86	19.63	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.18	18.16	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-98.85	19.24	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.14	19.26	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.03	19.96	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99	19.68	"unknown"	0	1	1	"curvirostre"
"Toxostoma curvirostre"	-99.07	19.36	"unknown"	0	1	1	"curvirostre"
