"name"	"longitude"	"latitude"	"subspecies"	"celsum"	"numSubsppGroups"	"assigned"
"Toxostoma curvirostre (Swainson, 1827)"	-100.73	20.92	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-104.03	30.32	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.11	25.9	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.51	33.6	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.16	19.41	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.11	19.15	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.86	33.73	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.77	32.09	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.33	31.92	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.49	37.74	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.92	32.55	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.91	33.53	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.47	20.73	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.46	29.46	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.22	33.76	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.43	33.53	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.88	32.31	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-101.69	19.54	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.9	19.85	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.61	33.88	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.92	33.45	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-101.9	33.57	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.21	19.3	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.15	33.68	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.11	32.22	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.5	33.57	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-106.62	35.11	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.36	26.21	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.85	31.5	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-109.85	30.01	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.97	33.37	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-112.81	31.95	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.53	33.08	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.6	20.11	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.36	19.63	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-97.66	26.19	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-98.19	26.51	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.12	19.28	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.2	19.69	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.98	32.45	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-101.87	33.56	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-101.87	33.55	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-101.48	21.04	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-102.56	22.77	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.08	19.46	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-103.42	29.29	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.21	32.26	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-100.99	25.1	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.91	33.33	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.43	33.34	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-101.71	22.64	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.2	32.28	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-111.62	33.47	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.19	19.32	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-99.07	19.59	"unknown"	0	0	"none"
"Toxostoma curvirostre (Swainson, 1827)"	-110.24	31.39	"unknown"	0	0	"none"
