"name"	"longitude"	"latitude"	"subspecies"	"amaka"	"atlantica"	"inexspectata"	"mailliardi"	"numSubsppGroups"	"assigned"
"Melospiza melodia"	-70.58	41.85	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-72.26	45.36	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.23	48.79	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-115	36.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-118.59	34.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.48	43.05	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.96	48.45	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.03	40.42	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.03	40.12	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.01	36.8	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.15	40.81	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-89.3	41.68	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-89.51	48.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.94	43.27	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-124.83	49.6	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.5	37.73	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.55	40.87	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.13	32.56	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-84.49	39.11	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.88	39.32	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.19	32.82	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-85.65	44.96	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.05	37.92	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.88	41.71	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.03	45.34	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-119.74	39.48	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-86.59	36.15	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.29	38.84	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.11	44	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.76	49.03	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.66	49.03	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.24	39.18	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.77	36.88	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.52	41.12	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.78	45.18	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.22	32.75	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.62	43.27	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.29	44.81	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-113.56	53.5	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.27	40.47	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.58	39.29	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.61	42.98	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.34	40.95	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-83.93	46.33	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.24	43.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-96.96	51.2	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.69	43.56	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.74	40.38	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-97.07	49.69	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.34	44.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.41	42.94	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-69.97	41.25	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.46	40	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.76	45.48	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.44	44.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.41	45.37	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.45	44.59	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-126.73	50.65	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.2	47.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.4	42.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.24	44.91	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.66	44.43	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.83	40.57	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.4	42.48	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.25	42.68	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.24	42.42	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-90.72	38.74	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.12	49.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.31	42.63	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.57	46.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-72.99	44.45	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.07	49.03	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-98.85	47.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.43	46.84	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.44	46.73	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-72.73	46.14	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.82	47.9	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.8	44.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-116.23	43.61	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-116.23	43.62	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.52	46.35	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.18	45.1	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-97.03	49.93	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.18	39.97	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.41	36.35	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-67.61	46.13	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.59	43.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.62	42.29	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-121.64	51.86	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.45	45.05	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-111.29	53.98	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-124.26	49.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.89	44.73	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.72	43.38	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-72.65	42.32	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.98	45.38	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.3	43.03	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-62.61	46.42	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.62	45.06	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-69.26	43.92	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.63	45.69	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.56	44.57	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.89	45.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.79	49.29	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-65.18	44.99	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.06	46.37	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.38	43.65	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.25	44.92	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.94	43.29	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.32	44.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.69	51.22	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.44	38.52	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.2	40.62	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.35	49.39	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.11	43.41	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.56	43.19	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-91.8	42.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.94	36	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.1	44.18	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-70.09	41.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.33	45.25	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.25	45.86	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.36	44.03	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.2	46.92	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-124.13	40.94	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.02	43.82	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117	43.82	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.84	46.2	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.16	40.95	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.67	43.6	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-118.09	33.84	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.16	38.21	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.6	45.32	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.75	45.2	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.68	45.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.73	45.35	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.21	41.63	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-100.06	49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-103.51	43.78	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-93.71	44.99	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-93.78	44.8	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.35	44.17	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-70.81	42.83	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.5	41.38	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.18	47.84	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.37	44.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia melodia"	-112.81	53.68	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.24	45.24	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.77	39.03	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia melodia"	-112.83	53.41	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.68	45.56	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.72	42.98	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.49	45.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.55	44.67	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-70.58	41.88	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-115.59	50.03	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-114.07	51.05	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.69	41.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.97	40.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.72	44.63	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.68	44.71	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.3	40.22	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-55.41	47.21	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.92	41.83	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.02	41.2	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.58	45.48	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.24	43.54	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-65.94	45.45	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.65	43.75	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.47	45.22	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.04	44.51	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.34	46.88	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.68	46.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.22	46.8	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-62.03	45.64	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-84.71	46.97	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.93	49.24	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-93.05	43.18	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.37	43.81	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.17	36.7	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-88.39	41.84	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.37	43.82	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-93.21	44.96	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-72.48	44.22	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-84.03	46.17	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.5	44.67	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.23	45.34	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.16	43.54	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.88	47.76	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-97.1	43.22	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-113.79	52.32	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.67	45.06	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.48	45.7	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.58	40.33	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.23	41.77	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.38	43.82	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.02	42.19	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-70.15	47.62	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.39	45.95	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.24	43.55	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-99.81	51.13	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-70.68	42.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-70.67	42.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.11	37.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.9	33.8	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.8	44.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-112.83	53.68	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-112.86	53.56	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.63	44.44	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-62.65	45.56	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-89.31	43.03	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.06	36.98	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-77.08	38.89	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia montana"	-117.31	45.42	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-135.44	59.24	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.43	45.53	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.66	45.58	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.66	45.57	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-93.21	44.86	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.61	44.62	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.05	37.22	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-53.74	48.15	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.51	40.97	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.6	43.52	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.24	46.25	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.8	41.42	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.98	36.85	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-110.8	40.76	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.96	44.1	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.43	38.25	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.11	33.07	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.74	43.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-111.98	54.77	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.66	43.21	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.33	45.37	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.95	46.84	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia morphna"	-122.13	47.6	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.31	42.94	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.06	43.88	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-70.19	41.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.36	45.09	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.93	45.61	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-70.2	41.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-83.44	38.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.61	45.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.25	45.59	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.11	46.51	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.39	44.59	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.71	41.57	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.57	41.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.04	41.03	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.67	45.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.66	45.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-116.81	45.05	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-96.36	30.64	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-98.49	29.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.6	45.55	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.59	45.42	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-113.4	53.5	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-95.81	50.15	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-65.53	45.73	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.22	43.04	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.96	42.82	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.48	43.52	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.06	40.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.62	44.88	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.2	46.4	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-69.41	48.32	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.21	45.37	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.59	44.63	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-93.38	45.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-68.83	44.98	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.49	45.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-118.78	34.11	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-121.94	36.52	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.65	44.35	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-150.06	59.83	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.14	41.68	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.77	46.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-83.06	35.12	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.53	44.66	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.1	44	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-69.55	47.88	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-99.26	30	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.32	45.02	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-120.84	35.32	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.65	43.53	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.81	47.27	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-83.19	40.02	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.15	43.81	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.81	45.33	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-86.14	42.8	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.36	45.57	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-117.16	32.74	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.4	46.81	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.16	45.46	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.33	43.63	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.3	41.49	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-112.79	42.98	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-118.43	34.37	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-70.11	41.68	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.47	44.48	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.8	45.14	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.14	42.39	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.26	44.42	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.15	41.74	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-69.96	41.26	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.95	42.15	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.36	45.08	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-84.01	39.74	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.89	41.28	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.53	43.65	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-121.76	36.51	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.4	37.77	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.12	36.83	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-81.37	41.2	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-87.76	41.54	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.38	42.67	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.19	40.63	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-71.3	41.47	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-63.54	44.65	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-111.64	41.05	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-80.18	45.35	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.97	45.75	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.5	45.58	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-88.55	38.77	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.87	41	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.37	38.02	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia melodia"	-63.55	44.67	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-122.47	47.44	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.06	48.98	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-121.94	36.98	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.65	41.39	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-121.77	36.24	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-82.18	42.35	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-78.68	40.43	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.66	44.23	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.51	46.24	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-64.5	46.24	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-79.2	43.76	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-73.69	46.18	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-84.03	46.18	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.29	41.38	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.01	40.71	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-74.66	40.33	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-123.14	49.31	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-75.28	38.88	"unknown"	0	0	0	0	0	"none"
"Melospiza melodia"	-76.58	44.72	"unknown"	0	0	0	0	0	"none"
