"name"	"longitude"	"latitude"	"subspecies"	"medius"	"arizonae"	"numSubsppGroups"	"assigned"
"Vireo bellii pusillus Coues, 1866"	-117.18	32.87	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.38	32.95	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.29	34.39	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.21	34.38	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.37	33.39	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.63	33.49	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.61	33.49	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.96	33.74	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.28	33.32	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.09	34.17	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-109.78	23.36	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-109.97	23.69	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.13	32.91	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.17	32.81	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.11	33.96	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.73	33.78	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.1	33.81	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.12	32.84	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.37	34.35	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.41	34.19	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.03	32.91	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.44	33.08	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.18	34.37	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.11	32.54	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.94	32.73	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.78	33.68	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.85	32.73	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.49	34.1	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.84	33.67	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.47	34.08	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.08	33.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119	34.36	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.09	23.69	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.06	32.53	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.39	34.27	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.17	34.19	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.39	34.22	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.61	33.48	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.44	33.27	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.57	33.95	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.12	32.92	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.07	32.96	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.35	24.11	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.02	32.96	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.84	33.66	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.82	33.91	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.83	33.92	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.81	33.91	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.82	33.92	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-109.69	23.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-109.69	23.06	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.43	33.97	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.42	33.97	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.37	33.28	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.15	32.51	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.82	33.63	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.39	33.2	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.94	34.27	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.04	32.66	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.98	32.71	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.44	33.11	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-120.28	34.87	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.5	33.96	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.26	34.24	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.1	34.31	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.89	34.39	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.88	34.39	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.68	34.53	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.69	34.52	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.64	34.52	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.69	34.53	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.65	34.52	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.63	34.52	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.61	34.58	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.66	34.53	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.65	34.53	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.63	34.53	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.12	32.56	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-111.9	33.51	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.37	30.5	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.14	32.77	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-120.6	34.69	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-120	34.65	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-120.14	34.6	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-120.68	35.62	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.41	33.03	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-109.92	23.8	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-112.07	25.73	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-111.92	25.5	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-111.92	25.51	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.74	34.27	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.93	33.08	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.92	34.15	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.89	34.43	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.83	34.53	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.13	33.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-121.5	36.97	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-121.52	37.63	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-114.7	29.74	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.09	32.67	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-98.5	29.47	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.79	33.25	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-112.88	28.38	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.07	33.13	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.31	24.11	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.47	34.32	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.98	33.09	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.85	32.78	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-113.55	28.94	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-112.51	27.41	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.37	30.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-121.33	37.44	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.07	33.85	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.33	24.12	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-112.9	27.3	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.48	30.04	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.49	30.04	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-120.66	35.63	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.44	31.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.27	30.87	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-120.69	35.63	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.25	24.15	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.02	30.72	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.1	30.97	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.77	30.87	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.07	34.36	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.95	34.4	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.7	30.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.73	30.07	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.09	33.12	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.92	34.4	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.53	30.08	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.01	34.36	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.2	23.78	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.2	23.75	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-122.23	40.19	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-122.23	40.21	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-122.07	40.31	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.1	34.18	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-120.69	35.64	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-109.68	23.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.04	34.07	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.84	33.02	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.82	30.93	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-120.85	35.37	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-114.56	32.82	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.22	23.45	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.99	32.78	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.95	34.15	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.09	32.89	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.92	32.87	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.61	32.85	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.31	34.15	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.71	33.08	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.88	36.46	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.22	33.99	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.08	32.55	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.29	34.07	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.15	33.98	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.57	33.82	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-120.5	37.65	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-120.77	37.43	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.88	33.07	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.31	34.35	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-121.02	36.12	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.56	33.77	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.16	32.72	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.25	34.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-120.38	36.78	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.12	34.56	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.27	34.02	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.47	32.61	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.33	34.08	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-120.9	36.02	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.24	34	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.33	34.21	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.05	32.77	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.37	34.1	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.37	34.16	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.3	33.81	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.65	34.27	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.54	33.79	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.75	37.25	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-120.44	37.52	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.07	34.35	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.08	32.66	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.49	34.26	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.29	34.54	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.58	34.22	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.55	33.83	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.25	34.14	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.55	33.77	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.25	34.45	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.32	34.18	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.78	34.27	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.3	34.41	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.7	36.79	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.94	34.4	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.08	33.72	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.8	36.86	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-121	37.65	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.81	32.77	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.15	34.15	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.91	32.85	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.24	34.43	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.99	32.86	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.29	35.67	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.06	34.35	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.36	32.97	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.78	32.64	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.69	33.88	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.14	34.19	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.52	33.79	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.31	34.07	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.52	33.68	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-113.05	27.6	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.03	33.74	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-115.99	33.74	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.93	32.22	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.98	35.38	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.73	35.34	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.87	32.26	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.35	34.15	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.13	34.15	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.69	36.82	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.9	27.92	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-122.22	37.47	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.34	34.16	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.98	34.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.17	34.18	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.23	34.09	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.09	34.16	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.3	34.03	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.08	32.88	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.04	33.14	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.13	34.14	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.9	32.85	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.92	32.86	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.12	34.06	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.07	33.87	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.02	33.97	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.24	34.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.31	24.14	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.41	34.02	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.18	34.12	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.48	34.02	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.24	33.74	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.22	34.02	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117	33.8	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.2	34.11	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.65	34.05	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.4	33.95	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.22	31.88	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.17	34.17	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.24	34.08	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.24	33.97	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.26	34.1	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.13	34.18	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.34	34.09	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.22	33.89	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.15	33.19	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.24	34.19	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-118.23	34.87	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.4	33.94	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.22	32.92	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.41	33.95	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-108.94	27.02	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-119.27	34.45	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-109.72	29.8	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-110.08	23.83	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-109.71	23.08	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-109.7	23.47	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.79	33.5	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-117.28	34.14	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.88	32.72	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-116.05	34.77	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-97.1	18.85	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-121.52	38.59	"pusillus"	0	1	1	"arizonae"
"Vireo bellii pusillus Coues, 1866"	-98.28	29.81	"pusillus"	0	1	1	"arizonae"
