"name"	"longitude"	"latitude"	"subspecies"	"sinuatus"	"fulvescens"	"peninsulae"	"numSubsppGroups"	"assigned"
"Cardinalis sinuatus Bonaparte, 1838"	-103.634234	30.360072	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-116.27938	33.636705	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.597734	26.539665	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.50074	28.259542	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.816437	32.327175	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.481377	28.260154	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.50126	28.259242	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.502923	28.258339	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-111.160178	33.279495	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.114336	25.897887	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.85775	25.443939	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-116.278844	33.636564	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-97.979814	27.878806	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-98.250206	28.476123	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.502494	28.258507	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.106315	31.408313	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.892447	32.310663	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.493999	28.262998	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-103.446141	29.52499	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.501924	28.25893	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.30609	31.642527	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.822153	32.317608	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.587639	33.005642	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-97.975353	27.876526	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.331374	31.920705	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.512872	31.46877	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.62246	33.483958	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-111.021724	32.279726	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-98.189873	26.509142	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.434134	28.292813	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.433547	28.293222	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.433414	28.293015	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.436107	28.289417	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.436343	28.289247	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.915187	32.74546	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.978692	32.451228	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.97885	32.45138	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.403331	26.938982	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-98.253894	28.471126	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-98.340118	28.467609	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.31375	29.7004	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.760559	31.539232	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.218971	31.806752	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-102.955814	29.180192	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-99.071344	28.944795	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.848958	31.49667	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.732957	32.196442	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.141869	31.547751	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-116.278468	33.63535	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.141572	31.547948	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.113699	25.902277	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.112861	25.901646	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.563481	31.821147	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.481507	28.260437	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.481322	28.260148	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-98.227889	29.567846	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.85582	32.328912	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-104.275898	32.441695	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.435048	28.28813	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.434761	28.288063	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.434643	28.287989	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.434235	28.286781	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.436633	28.289468	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.395565	32.039815	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.141753	31.548033	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.706928	32.23692	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.7075	32.237789	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.49644	28.261778	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.496863	28.261535	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-100.511474	26.524594	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-98.375293	26.217301	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-104.827864	31.895994	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-111.022598	32.278985	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.513768	31.921792	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.501371	28.259205	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-103.772793	22.330835	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-101.403441	26.939166	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.434605	28.288068	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.434719	28.288076	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.434851	28.288186	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-98.204785	28.032068	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.433611	28.292377	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.434931	28.290298	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.435317	28.289958	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.332456	31.5602	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.33428	31.559778	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.982942	32.45567	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.327902	31.92086	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.329785	31.919832	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-106.508347	31.928619	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-110.680458	32.214248	"unknown"	0	0	0	0	"none"
"Cardinalis sinuatus Bonaparte, 1838"	-105.500603	28.259609	"unknown"	0	0	0	0	"none"
