"name"	"longitude"	"latitude"	"subspecies"	"leucophrys"	"gambelii"	"numSubsppGroups"	"assigned"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.13	34.11	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.11	34.12	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.32	37.9	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.13	37.37	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.35	39.11	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.01	33.7	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.67	34.19	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.12	38.68	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.95	37.4	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.39	37.92	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.63	43.69	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.59	43.68	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.38	33.86	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.98	34.34	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.95	34.33	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.03	32.85	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.04	32.84	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.9	47.06	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.86	35.44	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-111.98	33.66	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-111.95	33.59	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.06	32.85	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.26	34.47	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.72	37.13	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.24	33.9	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.35	33.98	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.15	39.17	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.3	33.96	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.36	33.97	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.05	36.98	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.41	33.74	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.8	33.68	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.15	44.09	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.02	37.39	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-114.78	32.5	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.88	38.42	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.63	38.56	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.73	38.57	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.95	37.41	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.69	38.86	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.22	34	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.55	36.7	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.71	33.53	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.23	32.75	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-123.04	38.31	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.94	34.04	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.83	33.09	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-114.7	33.36	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.06	34.17	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.73	37.19	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.72	37.17	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.71	37.18	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.04	37.92	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.98	36.96	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.26	32.93	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.98	45.5	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.86	39.33	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-115.92	33.5	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-112	33.36	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-111.99	33.36	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.05	37.93	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.06	49.25	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.51	38.65	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.5	37.61	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.57	34.18	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.28	37.84	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-112.29	33.44	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.14	32.63	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.93	34.15	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.02	43.81	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-112.5	33.57	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.21	33.92	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.39	33.9	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.44	38.16	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.1	34	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.24	32.77	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.85	35.37	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.17	34.21	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.61	38.92	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.62	38.93	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.59	43.7	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.73	33.59	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.02	34.09	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.15	34.06	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.27	38.25	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.24	37.63	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.28	37.72	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.3	38.15	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.43	48.67	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.76	38.54	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.23	37.38	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.24	33.03	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.66	35.31	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.31	37.47	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.21	33.34	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.03	37.89	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.82	49.21	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.01	36.97	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.3	37.86	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.11	37.44	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.49	37.71	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.35	38.54	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.35	48.41	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.17	34.14	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.89	33.62	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-111.61	33.46	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.73	36.89	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.63	35.13	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.54	38	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.6	37.87	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.45	34.38	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.37	33.87	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.84	37.39	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.03	36.96	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-124.1	40.95	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.48	33.83	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.25	38.19	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.17	32.69	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.46	38.58	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.05	37.92	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.35	48.47	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.18	37.49	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-115.71	33.07	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.24	37.89	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.26	37.81	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.98	37.96	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.29	34.45	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.23	32.8	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.24	32.72	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.42	33.97	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.24	44.96	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.27	32.99	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.98	38.25	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-124.06	46.33	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.07	37.02	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.15	37.11	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.28	33.61	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.33	37.55	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.93	32.72	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.38	33.74	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.09	37.97	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.32	33.95	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.38	37.74	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.27	33.84	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.23	33.86	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.67	34.24	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117	34.06	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.03	34.02	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.14	34.19	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.44	37.79	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.46	37.77	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.22	34.57	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.35	37.93	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.71	33.46	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.38	47.7	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.85	39.52	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.46	37.49	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.48	37.8	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.47	37.79	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.67	45.51	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.41	38.93	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.94	38.12	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.86	36.48	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.06	33.79	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.15	33.09	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.98	38	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.95	36.52	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.94	36.51	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.42	37.52	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.73	39.18	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.03	34.19	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.5	45.53	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.1	32.92	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.18	34.07	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.43	33.97	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.4	37.79	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.88	34.29	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.36	34.54	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.21	32.77	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys nuttalli Ridgway, 1899"	-122.45	37.48	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.89	37.24	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.54	33.8	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.42	38.59	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.83	36.88	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.79	48.98	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.4	43.28	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.39	43.25	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-124.79	49.49	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.95	33.05	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.37	33.96	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.28	44.56	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.34	33.93	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.38	33.91	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.3	44.55	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.81	38.06	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.76	33.71	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.4	33.74	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.33	34.44	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.52	38.68	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-120.57	35.6	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.32	37.59	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.8	33.92	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.68	36.82	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.85	37.28	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-117.26	33.97	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.01	34.1	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-115.13	35.99	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.75	34.77	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.22	32.86	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.6	31.81	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-116.61	31.81	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.97	34.15	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.98	44.64	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.81	37.28	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.26	35.66	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-119.26	34.24	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.1	33.85	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.15	35.61	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.31	33.72	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.11	32.54	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.35	38.69	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.05	38.34	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.4	33.75	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.41	33.75	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.38	48.42	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-125.91	49.15	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-123.46	48.43	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.88	37.24	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.96	37.44	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.27	33.83	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.31	33.87	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.27	33.86	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.87	37.46	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.14	37.39	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-118.34	33.83	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.34	38.58	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.18	38.65	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-117.21	34.42	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-114.14	36.62	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.1	38.93	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.47	34.17	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-118.48	34.17	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys gambelii (Nuttall, 1840)"	-111.99	33.72	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.71	37.9	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-122.15	39.43	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.24	37.7	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.28	37.75	"unknown"	0	1	1	"gambelii"
"Zonotrichia leucophrys (J.R.Forster, 1772)"	-121.3	37.66	"unknown"	0	1	1	"gambelii"
