"Longitude" "Latitude" "wc2.1_10m_bio_1" "wc2.1_10m_bio_2" "wc2.1_10m_bio_3" "wc2.1_10m_bio_4" "wc2.1_10m_bio_5" "wc2.1_10m_bio_6" "wc2.1_10m_bio_7" "wc2.1_10m_bio_8" "wc2.1_10m_bio_9" "wc2.1_10m_bio_10" "wc2.1_10m_bio_11" "wc2.1_10m_bio_12" "wc2.1_10m_bio_13" "wc2.1_10m_bio_14" "wc2.1_10m_bio_15" "wc2.1_10m_bio_16" "wc2.1_10m_bio_17" "wc2.1_10m_bio_18" "wc2.1_10m_bio_19" "occ"
"2:851" -103.47 20.6 19.7454376220703 16.9598331451416 64.1913375854492 254.007186889648 32.6627502441406 6.24200010299683 26.4207496643066 21.8460006713867 19.1278743743896 22.4373760223389 16.2906665802002 894 234 4 117.339736938477 610 16 430 33 1
"2:852" -95 16.61 26.3791770935059 9.75977039337158 62.8699340820312 162.377639770508 34.4862480163574 18.9624996185303 15.5237483978271 27.246374130249 24.8016662597656 28.1605415344238 24.1382923126221 1054 255 7 102.946449279785 606 27 286 37 1
"2:853" -104.88 21.53 23.1929054260254 15.2948961257935 66.8191146850586 246.124755859375 33.6775016784668 10.7875003814697 22.8900012969971 25.5762920379639 22.7742080688477 25.7944164276123 20.0127086639404 1292 346 1 124.449729919434 959 11 834 76 1
"2:854" -96.32 16.69 21.6402606964111 13.9286460876465 72.1028366088867 124.125465393066 31.1992492675781 11.8815002441406 19.3177490234375 22.1223335266113 20.1363334655762 23.199333190918 20.1359176635742 758 158 3 97.5146484375 427 14 257 19 1
"2:855" -96.63 19.44 24.4642601013184 12.7776870727539 65.4158935546875 220.349670410156 34.007251739502 14.4742498397827 19.5330009460449 25.9061241149902 23.6795825958252 26.7204990386963 21.3742904663086 1057 250 12 104.498588562012 650 40 489 43 1
"2:856" -88.79 14.56 17.3150424957275 9.56158351898193 65.8647308349609 150.801132202148 24.8782501220703 10.3612499237061 14.5170001983643 18.2154178619385 16.3222503662109 18.9838752746582 15.2904996871948 1489 263 20 76.9472808837891 685 77 474 110 1
"2:857" -103.39 20.78 20.3275623321533 17.4876670837402 63.8201103210449 261.377197265625 33.7239990234375 6.32250022888184 27.4014987945557 22.4548740386963 19.7735424041748 23.1564998626709 16.8217506408691 861 227 3 118.11003112793 594 15 192 32 1
"2:858" -89.64 20.87 26.0313949584961 13.2613334655762 67.1179504394531 198.378784179688 35.9775009155273 16.2192497253418 19.7582511901855 27.3030834197998 25.6142501831055 28.0907917022705 23.3002090454102 989 170 24 70.6774520874023 480 72 236 98 1
"2:859" -97.33 17.87 16.6300411224365 13.8614587783813 65.8149871826172 193.543655395508 27.3104991912842 6.24924993515015 21.0612487792969 17.6408748626709 15.4387083053589 19.0056667327881 14.1300830841064 593 125 5 91.5701370239258 322 21 197 33 1
"2:860" -94.77 16.71 24.8439788818359 9.87245845794678 62.3990058898926 175.995834350586 33.0219993591309 17.2005004882812 15.8214988708496 25.9078750610352 24.4919586181641 26.7089996337891 22.4155006408691 1579 310 27 71.1241760253906 745 100 319 197 1
"2:861" -97.23 16.45 22.6118221282959 13.869104385376 72.4301452636719 120.144958496094 31.9322490692139 12.7840003967285 19.1482486724854 23.2518329620361 21.0180835723877 24.0282497406006 21.0180835723877 1531 315 6 101.62491607666 862 23 486 23 1
"2:862" -96.76 17.19 16.2690010070801 12.4649171829224 68.9774627685547 143.372177124023 25.3852500915527 7.31424999237061 18.0709991455078 16.8424167633057 15.5292501449585 18.0957508087158 14.4479169845581 807 164 6 90.4314880371094 433 25 267 39 1
"2:863" -96.19 17.16 17.5752811431885 11.1366872787476 63.8370170593262 159.926391601562 26.5582504272461 9.11275005340576 17.445499420166 17.8778743743896 16.7056255340576 19.5970420837402 15.5662498474121 1206 221 19 83.0858459472656 622 57 334 102 1
"2:864" -97.07 17.91 23.2670516967773 15.6927700042725 65.7881240844727 236.684036254883 35.0737495422363 11.2202501296997 23.8535003662109 24.6673336029053 21.4926662445068 26.1114158630371 20.1730003356934 783 151 9 92.8474807739258 433 32 221 33 1
"2:865" -93.47 16.81 23.6176242828369 12.8110837936401 66.7617645263672 179.518646240234 33.3267517089844 14.1374998092651 19.1892509460449 24.9099159240723 23.5073337554932 25.6415424346924 21.1986656188965 1006 197 12 91.1097717285156 532 39 291 52 1
"2:866" -86.94 13.89 20.3892078399658 10.6263332366943 66.9670639038086 156.651031494141 28.2422504425049 12.3742504119873 15.8680000305176 21.1478748321533 19.113000869751 21.9892501831055 18.2142086029053 1231 221 14 80.8738479614258 556 48 424 58 1
"2:867" -87.72 14.43 20.6062393188477 11.8491039276123 69.8990020751953 139.136505126953 29.4577503204346 12.5059995651245 16.9517517089844 20.9566669464111 19.6452083587646 22.1732501983643 18.7609996795654 1391 256 19 78.0771713256836 624 60 457 112 1
"2:868" -87.82 14.85 24.4359264373779 11.7476043701172 72.4344787597656 127.075172424316 33.0157508850098 16.7975006103516 16.2182502746582 25.00608253479 24.5738334655762 25.9398765563965 22.8409175872803 1851 289 38 63.6601524353027 825 138 463 267 1
"2:869" -87.58 14.8 22.5218963623047 11.6361246109009 70.3737640380859 143.461791992188 31.2374992370605 14.7027502059937 16.5347480773926 23.1574993133545 21.4790840148926 24.1672496795654 20.6499576568604 1479 238 28 64.2683410644531 620 107 426 139 1
"2:870" -96.82 16.96 21.2794380187988 16.9384155273438 72.139762878418 142.539840698242 32.338249206543 8.85824966430664 23.4799995422363 22.0393753051758 19.4484996795654 22.9179172515869 19.4004592895508 704 153 2 92.8352813720703 376 11 272 17 1
"2:871" -89.42 21.1 25.8417911529541 12.7340002059937 66.6300506591797 200.652893066406 35.328498840332 16.2170009613037 19.1114978790283 27.1955833435059 25.3834171295166 27.9008750915527 23.0725002288818 881 156 21 66.2975540161133 406 73 310 103 1
"2:872" -97.07 17.78 19.9027500152588 14.4221668243408 65.3755187988281 210.11637878418 30.9360008239746 8.8754997253418 22.0605010986328 21.0444164276123 18.5079154968262 22.4777927398682 17.216833114624 748 146 8 91.284797668457 408 29 221 49 1
"2:873" -91.26 14.75 15.5218744277954 12.2807493209839 75.740478515625 84.7037506103516 23.4039993286133 7.18975019454956 16.2142486572266 15.9930000305176 14.3582916259766 16.3834171295166 14.3582916259766 2014 390 8 86.2985458374023 929 50 674 50 1
"2:874" -95.1 16.76 25.1570415496826 10.1101665496826 62.5755043029785 168.294631958008 33.6834983825684 17.5267505645752 16.1567478179932 25.9749584197998 25.0347080230713 27.0788326263428 22.8959579467773 1067 225 12 95.0928726196289 621 40 239 61 1
"2:875" -93.07 16.92 22.7470932006836 12.5885210037231 65.2457809448242 184.59130859375 32.5154991149902 13.2215003967285 19.2939987182617 23.6609992980957 21.1281242370605 24.8479995727539 20.2544994354248 1398 263 24 78.7853775024414 686 86 386 102 1
"2:876" -104.17 20.65 19.0805625915527 16.7811660766602 63.6590690612793 237.164337158203 31.9664993286133 5.60550022125244 26.3610000610352 21.2569160461426 18.0735416412354 21.6269588470459 15.8697090148926 976 243 5 110.57585144043 641 22 470 48 1
"2:877" -96.06 17.09 16.5735626220703 10.470458984375 64.0238418579102 150.674728393555 25.08424949646 8.73025035858154 16.3540000915527 16.8030414581299 15.7574167251587 18.507791519165 14.7093334197998 1411 262 22 83.5954513549805 738 68 368 121 1
"2:878" -87.72 14.53 21.5075416564941 11.9669160842896 70.3305358886719 138.649688720703 30.5037498474121 13.4884996414185 17.015251159668 21.7964172363281 20.5561676025391 23.110876083374 19.6871242523193 1397 248 21 73.3221282958984 612 73 439 137 1
"2:879" -92.86 16.7 22.2276763916016 13.5227708816528 67.4015350341797 173.625534057617 32.076000213623 12.0129995346069 20.0629997253418 22.9883327484131 20.8122501373291 24.253833770752 19.9172916412354 1178 241 8 96.0232162475586 641 30 361 35 1
"2:880" -98.96 19.08 14.5001773834229 14.6355209350586 68.1125793457031 160.411041259766 25.3837509155273 3.89650011062622 21.4872512817383 15.345666885376 12.4674997329712 16.4838752746582 12.4545831680298 967 190 7 96.3611831665039 560 32 296 33 1
"2:881" -104.66 22.14 23.8635425567627 16.5062084197998 64.8204650878906 260.414642333984 36.1570014953613 10.6925001144409 25.4645004272461 25.7431659698486 24.452709197998 26.613166809082 20.3253326416016 994 253 2 115.741905212402 688 16 403 77 1
"2:882" -95.16 16.49 27.6242599487305 10.8373546600342 69.0706329345703 135.355499267578 35.548999786377 19.8587493896484 15.6902503967285 28.3308334350586 25.7224578857422 29.0776252746582 25.7224578857422 968 251 2 115.857856750488 594 7 283 7 1
"2:883" -89.33 21.22 25.8018531799316 12.4518747329712 67.6327972412109 195.658096313477 34.810001373291 16.3990001678467 18.4110012054443 27.2390422821045 25.2470417022705 27.7632923126221 23.0683326721191 801 146 18 65.01513671875 358 72 277 102 1
"2:884" -104.51 21.2 20.3986663818359 16.6103744506836 64.5175857543945 255.663055419922 32.7467498779297 7.00124979019165 25.7455005645752 22.591833114624 18.9266242980957 22.9916248321533 16.9716243743896 1133 310 2 119.925987243652 784 17 510 58 1
"2:885" -99.69 18.01 25.6902084350586 14.8013753890991 67.2858657836914 175.833908081055 36.877498626709 14.87975025177 21.9977493286133 25.4123344421387 24.9325828552246 28.1202087402344 23.7688331604004 1027 225 2 112.867599487305 649 14 271 25 1
"2:886" -86.57 14.23 23.1544589996338 10.6967916488647 66.1786880493164 157.603179931641 31.3104991912842 15.1470003128052 16.1634979248047 23.6297492980957 23.308708190918 24.955249786377 21.0183334350586 1010 164 13 65.7607345581055 413 59 303 92 1
"2:887" -104.43 20.86 20.1367092132568 16.2475833892822 65.030647277832 229.103424072266 32.1705017089844 7.18599987030029 24.9845008850098 22.3221244812012 18.9836673736572 22.5305004119873 17.019832611084 1048 275 3 115.389266967773 701 21 486 53 1
"2:888" -86.86 14.79 22.007625579834 11.0178747177124 65.2080307006836 164.60954284668 30.6422500610352 13.7457504272461 16.8964996337891 22.3955421447754 20.8669166564941 23.904541015625 19.824125289917 1192 190 14 67.8743896484375 498 60 381 84 1
"2:889" -103.95 19.44 19.1516876220703 13.9465837478638 67.5526580810547 184.974670410156 28.7980003356934 8.15250015258789 20.6455001831055 20.6803741455078 17.9731254577637 21.0343742370605 16.6410827636719 1027 232 4 105.242835998535 649 17 420 59 1
"2:890" -104.09 19.4 21.9089889526367 14.9069786071777 69.0353622436523 180.645660400391 31.9715003967285 10.3782501220703 21.5932502746582 23.4078750610352 20.6518325805664 23.734790802002 19.4871673583984 1070 241 2 110.323287963867 709 15 639 59 1
"2:891" -101.87 19.13 23.9754371643066 15.8751249313354 68.036491394043 168.327041625977 35.5877494812012 12.2545003890991 23.3332481384277 24.3571243286133 23.8223743438721 26.173583984375 21.8377494812012 814 197 3 113.442138671875 536 10 169 25 1
"2:892" -104.1 20.76 19.3740730285645 17.3671455383301 63.6462287902832 247.496673583984 32.7632484436035 5.47625017166138 27.2869987487793 21.5944995880127 18.5511245727539 22.0877075195312 16.0539169311523 914 234 3 114.695419311523 620 17 442 44 1
"2:893" -96.45 16.96 19.1702079772949 13.9282913208008 70.3857879638672 127.359985351562 29.039249420166 9.2507495880127 19.7884998321533 19.613374710083 17.6981658935547 20.7607498168945 17.601541519165 688 147 2 91.7403793334961 355 12 264 23 1
"2:894" -98.53 17.53 23.3644905090332 14.8499374389648 69.6918487548828 157.704483032227 34.2217483520508 12.9137496948242 21.3079986572266 23.8977928161621 21.6071662902832 25.4655838012695 21.4802093505859 947 203 4 104.984092712402 576 18 272 21 1
"2:895" -87 13.76 21.7610321044922 10.9083127975464 69.2448348999023 127.64542388916 29.6515007019043 13.8982496261597 15.7532510757446 22.3049583435059 20.0255832672119 23.0855827331543 19.9952507019043 1149 221 9 86.7737350463867 535 32 411 64 1
"2:896" -96.92 16.93 16.1745529174805 12.3406038284302 72.9016189575195 125.030487060547 24.6312503814697 7.70349979400635 16.9277496337891 16.6999588012695 15.5452909469604 17.7363758087158 14.5358753204346 776 171 5 91.5142669677734 435 22 270 42 1
"2:897" -93.32 16.28 24.7717704772949 14.0182495117188 67.658088684082 164.754165649414 34.8650016784668 14.1457500457764 20.7192516326904 25.4042491912842 22.611083984375 26.7190418243408 22.611083984375 1121 235 1 109.832458496094 690 6 331 6 1
"2:898" -95.04 16.48 27.6242599487305 10.8373546600342 69.0706329345703 135.355499267578 35.548999786377 19.8587493896484 15.6902503967285 28.3308334350586 25.7224578857422 29.0776252746582 25.7224578857422 968 251 2 115.857856750488 594 7 283 7 1
"2:899" -90.7 19.58 26.4218101501465 11.7886829376221 64.2154312133789 204.060134887695 35.8061714172363 17.448148727417 18.3580226898193 27.6800422668457 25.9625511169434 28.6000003814697 23.6329212188721 1218 234 15 87.7393188476562 662 51 260 80 1
"2:900" -94.42 16.34 27.7726764678955 13.4717292785645 71.3006896972656 126.887413024902 36.8332481384277 17.9389991760254 18.8942489624023 28.1398334503174 26.13450050354 29.3107089996338 26.13450050354 1121 286 1 112.172401428223 677 11 346 11 1
"2:901" -103.47 19.48 22.4780826568604 15.8424997329712 66.9809494018555 191.105606079102 33.729248046875 10.0769996643066 23.6522483825684 23.8364162445068 21.4132080078125 24.4955406188965 19.8462085723877 863 192 1 109.920516967773 557 9 355 43 1
"2:902" -90.4 20.86 26.4680557250977 11.3244781494141 70.0077209472656 176.975601196289 34.4052085876465 18.2291660308838 16.1760425567627 27.911979675293 25.7237854003906 28.2053813934326 23.9684028625488 718 136 9 78.80078125 365 38 262 69 1
"2:903" -90.49 19.87 26.5208702087402 12.3565692901611 65.4378890991211 203.437728881836 36 17.1171016693115 18.8828983306885 27.859468460083 26.0122222900391 28.6299514770508 23.7231407165527 1153 232 17 82.976692199707 604 58 412 81 1
"2:904" -89.24 21.05 25.7924060821533 13.0742702484131 67.1060485839844 201.628158569336 35.4249992370605 15.9420003890991 19.4829978942871 27.1636257171631 25.3365840911865 27.8542499542236 23.003833770752 895 160 20 67.4467849731445 417 74 319 103 1
"2:905" -102.48 19.99 18.6706142425537 15.9808959960938 62.2442321777344 240.644607543945 31.2425003051758 5.56799983978271 25.6744995117188 20.4160842895508 18.5057506561279 21.5427494049072 15.4928331375122 869 203 4 107.386833190918 556 19 213 35 1
"2:906" -97.41 17.11 20.2608127593994 14.7961664199829 71.3962860107422 135.262634277344 30.339750289917 9.61575031280518 20.7239990234375 21.0007495880127 18.4193744659424 21.8173751831055 18.4193744659424 1011 217 6 97.4103164672852 573 21 348 21 1
"2:907" -89.06 14.9 22.0404586791992 9.67500019073486 67.5180511474609 143.57470703125 29.6270008087158 15.2974996566772 14.3295011520386 22.9749164581299 22.2471656799316 23.6157073974609 20.1187496185303 1624 286 24 73.8866729736328 753 93 468 127 1
"2:908" -99.03 18.06 25.6853332519531 16.5275421142578 70.2671737670898 167.193618774414 37.3012504577637 13.7802495956421 23.5209999084473 26.1927909851074 24.7973327636719 27.9025001525879 23.7197074890137 936 196 3 108.938339233398 576 14 272 22 1
"2:909" -97.31 17.04 19.560791015625 14.2950830459595 71.0288238525391 139.102340698242 29.3607501983643 9.23499965667725 20.1257514953613 20.3243751525879 17.7072086334229 21.1794586181641 17.7072086334229 889 196 4 97.2302093505859 507 18 314 18 1
"2:910" -89.2 21.14 25.7924060821533 13.0742702484131 67.1060485839844 201.628158569336 35.4249992370605 15.9420003890991 19.4829978942871 27.1636257171631 25.3365840911865 27.8542499542236 23.003833770752 895 160 20 67.4467849731445 417 74 319 103 1
"2:911" -95.23 16.18 27.7970561981201 11.922306060791 73.7519302368164 110.222808837891 35.777946472168 19.6125316619873 16.1654148101807 28.2634506225586 26.2865505218506 29.0264415740967 26.2865505218506 841 205 2 116.044036865234 504 7 259 7 1
"2:912" -88.63 14.67 21.2888031005859 10.6354379653931 67.4035491943359 152.029998779297 29.7250003814697 13.946249961853 15.7787504196167 21.9042091369629 20.3398742675781 23.0184574127197 19.2702503204346 1416 253 18 72.3355026245117 617 82 440 174 1
"2:913" -89.11 21.18 25.7226886749268 13.0087089538574 68.6692810058594 191.85124206543 34.9780006408691 16.0340003967285 18.9440002441406 27.1109580993652 25.2103748321533 27.6366672515869 23.0406665802002 847 151 18 65.2999801635742 381 74 297 109 1
"2:914" -94.83 16.58 26.7642192840576 10.3822288513184 63.9437561035156 161.406997680664 35.1565017700195 18.9200000762939 16.2365016937256 27.5360832214355 25.2752075195312 28.5985832214355 24.5795402526855 1105 266 8 100.685585021973 624 30 303 38 1
"2:915" -88.61 20.9 25.712833404541 13.7214994430542 70.3080749511719 185.622299194336 35.3562507629395 15.8400001525879 19.5162506103516 27.0927505493164 23.8385429382324 27.6321678161621 23.155876159668 1286 207 33 63.3582000732422 586 119 461 142 1
"2:916" -104.49 22.26 22.5854892730713 16.8800220489502 63.3325347900391 291.658386230469 35.4887504577637 8.83574962615967 26.6529998779297 24.6885414123535 21.2527084350586 25.6929168701172 18.6338748931885 856 214 3 113.81428527832 583 18 351 68 1
"2:917" -104.07 19.97 21.460636138916 16.6648120880127 65.4266128540039 214.861755371094 33.7449989318848 8.27400016784668 25.4709987640381 23.3684177398682 20.4652919769287 23.7390003204346 18.5182495117188 823 199 4 108.312622070312 525 19 378 44 1
"2:918" -97.7 17.77 20.890209197998 16.1912078857422 69.7491073608398 175.216995239258 32.3107490539551 9.09724998474121 23.2134990692139 21.730583190918 18.6477909088135 23.0246658325195 18.6477909088135 637 142 4 94.585090637207 340 15 232 15 1
"2:919" -89.56 21.06 25.9726982116699 12.4282293319702 66.3777084350586 196.960464477539 35.2982482910156 16.5747509002686 18.7234973907471 27.2870826721191 25.5205841064453 27.9904174804688 23.2447090148926 879 154 22 65.4856414794922 401 71 306 104 1
"2:920" -103.99 20.18 18.251708984375 16.1010837554932 63.6670684814453 227.307922363281 30.7192497253418 5.42974996566772 25.2894992828369 20.2277088165283 17.427583694458 20.7237491607666 15.1852083206177 932 227 6 106.840637207031 586 23 435 47 1
