"name"	"longitude"	"latitude"	"subspecies"	"californianus"	"velox"	"numSubsppGroups"	"assigned"
"Geococcyx californianus (Lesson, 1829)"	-113.63	37.17	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-110.44	24.1	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-101.44	25.64	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-101.92	35.22	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-109.59	26.69	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-100.8	20.94	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-109.71	23.71	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-119.89	37.48	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-104.43	24.24	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-101.04	21.78	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-113.61	37.09	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-118.54	37.32	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-104.85	38.3	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-118.4	37.62	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-122.17	40.48	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-103.06	37.1	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.54	25.86	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-114.01	27.96	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-98.07	36.31	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-99.52	34.44	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-96.95	35.49	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-101.67	34.97	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-97.01	36.43	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-97.21	35.06	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-111.07	29.06	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-104.46	37.7	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-103.64	26.66	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-104.26	37.66	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-93.1	35.16	"unknown"	0	0	0	"none"
"Geococcyx californianus (Lesson, 1829)"	-118.37	37.43	"unknown"	0	0	0	"none"
