"name"	"longitude"	"latitude"	"subspecies"	"acaciarum"	"numSubsppGroups"	"assigned"
"Auriparus flaviceps (Sundevall, 1850)"	-110.86	31.49	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-100.11	25.8	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-115.13	35.99	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-99.97	20.39	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.55	33.8	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.37	33.65	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-109.16	31.9	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-118.19	34.67	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.45	33.03	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-115.25	35.99	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.91	32.25	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-101.65	22.75	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-113.05	26.92	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.75	32.21	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.36	33.76	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-103.19	29.33	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.98	33.37	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-114.43	32.69	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.91	33.52	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-99.8	20.68	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.95	33.44	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112.81	31.94	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.31	34.13	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.21	33.8	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.21	33.78	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.32	34.13	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.55	33.16	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112.12	33.86	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-113.02	31.94	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-100.44	20.7	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.07	32.34	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.38	33.26	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.99	33.33	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.86	33.64	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-109.92	22.89	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.94	32.28	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.44	33.24	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112.55	33.44	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.83	34.81	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.96	29.69	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.42	33.74	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.54	33.84	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-106.88	33.82	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-110.98	32.34	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-112.88	27.3	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.83	33.79	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111.83	33.78	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-116.57	34.05	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-111	32.35	"unknown"	0	0	"none"
"Auriparus flaviceps (Sundevall, 1850)"	-114.37	27.26	"unknown"	0	0	"none"
