"name"	"longitude"	"latitude"	"subspecies"	"curtata"	"melanura"	"lucida"	"numSubsppGroups"	"assigned"
"Polioptila melanura"	-116.43	33.73	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.44	33.97	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.81	33.74	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.91	33.5	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.43	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.05	34.13	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.89	33.47	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.32	33.65	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.44	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.39	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.11	34.11	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.17	34.1	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.43	33.27	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.16	34.09	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.47	33.31	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.9	33.89	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.94	33.96	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.8	33.73	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.83	33.33	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.52	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.51	33.44	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.37	33.65	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.38	33.26	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.36	33.7	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.3	34.18	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.61	33.2	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.33	33.83	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.27	33.62	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.92	33.51	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.06	33.51	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.49	33.1	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.2	33.55	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.57	33.85	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.66	34.03	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.81	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.2	33.71	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.15	33.29	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.38	33.7	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.32	33.64	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.4	33.26	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.58	33.19	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.32	33.19	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.31	33.85	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.48	33.76	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.36	33.76	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.37	33.25	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.29	33.63	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.13	33.84	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.41	33.27	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.26	34.11	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.84	33.33	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.48	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.37	33.76	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.4	33.72	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.9	33.87	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.31	33.19	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.24	34.08	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.43	33.36	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.94	33.98	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.39	33.7	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.38	33.65	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.38	33.25	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.55	33.21	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.08	34.02	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.36	33.23	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.33	33.23	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.33	33.63	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.86	33.95	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.86	33.93	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.66	33.99	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.53	33.79	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.17	33.99	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.4	33.71	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.28	33.69	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.36	33.77	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.6	33.19	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.35	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.32	33.2	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.1	33.8	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.37	33.7	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.34	33.23	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.84	33.68	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.06	34.01	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.43	33.1	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.48	33.1	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.26	33.6	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.09	33.53	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.46	33.38	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.5	33.37	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.57	33.39	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.01	34.01	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.41	33.71	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.27	34.03	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.34	34.1	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.35	34.14	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.37	33.64	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.82	33.73	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.3	33.25	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.42	33.67	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.3	33.33	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.26	33.18	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.4	33.81	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.27	34.11	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.06	33.99	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.23	33.68	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.66	33.98	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.37	33.72	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.24	34.09	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.26	33.12	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.16	34.04	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.23	33.17	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.47	33.89	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.49	34.1	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.07	33.54	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.29	33.6	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.4	33.12	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.39	33.26	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.52	33.74	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.3	33.11	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.46	33.77	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.51	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.24	34.07	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.16	34.13	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.48	33.78	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.14	34.08	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.61	33.18	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.43	33.26	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.1	34.13	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.44	33.2	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.92	33.61	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.39	33.74	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.71	33.68	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.17	33.57	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.76	33.83	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.37	33.67	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.58	33.22	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.88	33.97	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.64	33.17	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.4	33.28	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.64	33.16	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.08	34.09	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.08	33.55	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.08	33.54	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.3	33.1	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.32	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.3	33.22	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.59	33.11	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.28	33.34	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.81	33.74	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.28	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.54	33.79	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura californica"	-117.4	33.95	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.8	33.66	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.8	33.66	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.07	33.57	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.89	33.63	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura californica"	-117.4	33.94	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-117.26	34.01	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.72	33.66	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.48	33.24	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.23	33.73	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.73	33.65	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.15	33.63	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.33	33.34	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.03	33.15	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.23	33.72	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.54	33.83	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.44	33.53	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.4	33.68	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.6	33.85	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.07	33.56	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.57	33.17	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.09	33.9	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.26	34.04	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.05	33.41	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.13	33.64	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura californica"	-117.28	34.14	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.54	33.13	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-117.4	33.95	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.06	33.75	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.14	33.63	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.52	33.79	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.34	33.7	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-117.61	33.48	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.32	33.63	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.08	33.58	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.23	33.65	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-117.07	33.63	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.82	33.48	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-117.41	33.45	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura californica"	-116.54	33.79	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.18	33.67	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.52	33.13	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.57	33.82	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.8	33.68	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.51	34.07	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.52	33.79	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.54	33.15	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.02	33.59	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-117.37	34.15	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura californica"	-117.33	34.07	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.16	33.68	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-117.57	33.86	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.49	33.42	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-117.24	34	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.47	33.82	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.23	33.64	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.23	33.73	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.31	33.77	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.47	33.38	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.2	33.67	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.58	33.29	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.41	33.63	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.08	33.72	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura californica"	-116.55	33.83	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura californica"	-116.88	34	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.55	33.83	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.57	33.57	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura californica"	-117.09	33.12	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.62	33.85	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.55	34.1	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.08	33.57	"unknown"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.07	33.54	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.26	34.04	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.25	34.04	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-115.81	33.73	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.09	33.9	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.17	33.57	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-115.48	33.24	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-115.33	33.34	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.07	33.57	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-115.72	33.66	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-115.73	33.65	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-115.8	33.66	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.23	33.72	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.44	33.53	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.55	33.83	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.51	34.07	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-115.81	33.74	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.55	34.1	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.08	33.58	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-115.32	33.63	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.03	33.15	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.14	33.63	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-117.57	33.86	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.47	33.82	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.47	33.38	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.16	33.68	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.08	33.57	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.07	33.56	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-115.57	33.17	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.52	33.79	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.2	33.67	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.18	33.67	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.06	33.75	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.23	33.64	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.23	33.65	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.6	33.85	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.34	33.7	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.28	33.24	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-117.41	33.45	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.62	33.85	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-115.52	33.13	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.15	33.63	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.54	33.83	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-115.82	33.48	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.57	33.82	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.54	33.79	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.23	33.73	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-115.98	33.73	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.31	33.77	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-115.8	33.68	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.08	33.72	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.02	33.59	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.4	33.68	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.54	33.15	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida Van Rossem, 1931"	-116.54	33.13	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.23	33.68	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.81	33.74	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.28	33.24	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.54	33.79	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura californica"	-117.4	33.95	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.8	33.66	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.07	33.57	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.72	33.66	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.48	33.24	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.23	33.73	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.73	33.65	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.15	33.63	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.33	33.34	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.03	33.15	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.23	33.72	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.54	33.83	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.44	33.53	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.4	33.68	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.6	33.85	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.07	33.56	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.57	33.17	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.09	33.9	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.26	34.04	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.54	33.13	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.06	33.75	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.14	33.63	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.52	33.79	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.34	33.7	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.32	33.63	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.08	33.58	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.23	33.65	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura"	-115.82	33.48	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-117.41	33.45	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.18	33.67	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.52	33.13	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.57	33.82	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-115.8	33.68	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.51	34.07	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.52	33.79	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.54	33.15	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.02	33.59	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.16	33.68	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura"	-117.57	33.86	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.47	33.82	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.23	33.64	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura"	-116.23	33.73	"lucida"	0	0	1	1	"lucida"
"Polioptila melanura lucida"	-116.31	33.77	"lucida"	0	0	1	1	"lucida"
